phraseNumber,speaker,emotion,gt,ai,1_1_match,cos_sim
33,MK0,happiness,po operacji nie mam żadnych blizn,po operacji nie mam żadnych blizn,True,0.9999994034080965
34,MK0,happiness,pan janek jest naszym nowym sąsiadem,pan janek jest naszym nowym sąsiadem,True,0.999999104247456
35,MK0,happiness,aby upiec ciasto muszę kupić mączkę,aby upiec ciasto muszę kupić mączkę,True,0.9999922186344687
36,MK0,happiness,ten pomysł trąci brakiem realizmu,ten pomysł trąci brakiem realizmu,True,0.9997527312593358
37,MK0,happiness,relaksujące piosnki poprawiają nastrój,relaksujące piosenki poprawiają nastrój,False,0.9864001977747147
38,MK0,happiness,„ród smoka” to serial telewizyjny,ruth smoket od serialu telewizyjnego,False,0.5956196859551324
39,MK0,happiness,sziwa oznacza żałobę po zmarłym,siwa oznacza żałobę po zmarłym,False,0.8503573584889198
4,MK0,happiness,dzieci muszą dużo jeść,dzieci muszą dużo jasnąć,False,0.716086537251365
40,MK0,happiness,w dzieciństwie uwielbiałem klechdy,w dzieciństwie uwielbiałem kregdy,False,0.8223996398145501
41,MK0,happiness,w parku rośnie ogromne drzewo,park rośnie ogromne drzewo,False,0.8680107903560578
42,MK0,happiness,przyjaciel to ktoś kto zawsze jest po mojej stronie,przyjaciel to ktoś kto zawsze jest po mojej stronie,True,1.0
43,MK0,happiness,niania odegrała w moim życiu ważną rolę,niena odegrała w moim życiu ważną rolę,False,0.815707074205575
44,MK0,happiness,tęsknota to uczucie które każdy z nas zna,tęsknota to uczucie które każdy z nas zna,True,0.9999993727839839
45,MK0,happiness,postanowiłem wynająć samochód na wakacje,postanowiłam wynająć samochód na wakacje,False,0.9805459212149841
46,MK0,happiness,żołwica to dawne określenie na siostrę męża,żółwica to dawne określenie siostry męża,False,0.8464748823395278
47,MK0,happiness,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,1.0
48,MK0,happiness,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,0.9999994576497324
49,MK0,happiness,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.9999994353805912
5,MK0,happiness,przestań go judzić,przestań go jeudić,False,0.8193062718501819
50,MK0,happiness,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć szkielet dinozaura,True,1.0000000000000002
51,MK0,happiness,strzelec to znak zodiaku następujący po skorpionie,strzelec to znak za d jako następujący po skorpionie,False,0.9212969141766083
52,MK0,happiness,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gip,False,0.8846023601707091
53,MK0,happiness,kitel to strój który noszą lekarze,kitel to struktury które noszą lekarze,False,0.7900377868160149
54,MK0,happiness,w grudniu często pada śnieg,w grudniu często pada śnieg,True,0.9999992332082374
55,MK0,happiness,chodzę do szkoły prawie codziennie,chodzą do szkoły prawie codziennie,False,0.9057807401260861
56,MK0,happiness,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,1.0
57,MK0,happiness,jedz inaczej aby polepszyć swoje zdrowie,jest inaczej aby polepszyć swoje zdrowie,False,0.831944618128155
58,MK0,happiness,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na górę,False,0.989118753197771
59,MK0,happiness,kupiłem nowy słownik języka hiszpańskiego,byłem na wesłowniku języka hiszpańskiego,False,0.5938324459796066
6,MK0,happiness,dziunia nie jesteś moim szefem,dziunianie jesteś moim szefem,False,0.8342960776994223
60,MK0,happiness,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfinę,False,0.9608922131452401
61,MK0,happiness,zupa pomidorowa to moje ulubione danie,zupa pomidorowa to moje ulubione danie,True,0.9999992559239557
62,MK0,happiness,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,0.9999993772978891
63,MK0,happiness,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,1.0
64,MK0,happiness,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywa dźwięki o różnej częstotliwości,True,0.9999993112160764
65,MK0,happiness,podczas remontu odkryliśmy starodawny mur,podczas remontu odkryliśmy starodawne mury,False,0.9527304142712627
66,MK0,happiness,rtęć jest jednym z pierwiastków chemicznych,tam jest jeden z pierwiastków chemicznych,False,0.7540117460459164
67,MK0,happiness,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,1.0
68,MK0,happiness,zamek w malborku jest jednym z najpiękniejszych w polsce,zamek w marborku jest jednym z najpiękniejszych w polsce,False,0.8936798384808272
69,MK0,happiness,przez most na rzece można szybko dotrzeć do miasta,przez mocną rzece można szybko dotrzeć do miasta,False,0.878689898726193
7,MK0,happiness,życie jest pełne niespodzianek,w życiu jest pełen niespodzianek,False,0.9342759863059678
70,MK0,happiness,człowiek zaczyna umierać już w momencie narodzin,człowiek zaczyna umierać już w momencie narodzin,True,0.999999336237126
71,MK0,happiness,baza wojskowa jest strategicznym punktem dla armii,paza wojskowa jest strategicznym punktem dla armii,False,0.8334597231266164
72,MK0,happiness,bastion był kiedyś ważnym elementem obrony miasta,bastan był kiedyś ważnym elementem obrony miasta,False,0.855962501786171
73,MK0,happiness,zawsze stawiam przed rzeczownikami właściwy rodzajnik,zawsze stawiam przed rzeczownikami właściwy rodzajnik,True,0.999999295659697
74,MK0,happiness,ta liczba wydaje się być błędna sprawdź jeszcze raz,ta liczba wydaje się być błędna sprawdź jeszcze raz,True,1.0
75,MK0,happiness,moja teściowa czasem przyjeżdża do nas w weekend,moja testowaca czasem przyjeżdża do nas w weekend,False,0.8342024697804715
76,MK0,happiness,woda jest podstawowym składnikiem życia na ziemi,woda jest podstawowym składnikiem życia na ziemi,True,0.9999994468058716
77,MK0,happiness,marzec kojarzy się z wiosennymi promieniami słońca,marzec kojarzy się z wiosennimi promieniami słońca,False,0.9974584136867019
78,MK0,happiness,moim ulubionym sosem do pizzy jest sos czosnkowy,moim ulubionym sosem do pizzy jest sos czaszkowy,False,0.9531109377227533
79,MK0,happiness,mleko jest źródłem wapnia i innych składników odżywczych,mleko jest źródłem wapnia i innych składników odżywczych,True,0.9999990850672266
8,MK0,happiness,moja ciocia jest bardzo pomocna,moje dziecko jest bardzo pomocne,False,0.6309310252089152
80,MK0,happiness,do dzisiejszego obiadu potrzebuje małego garnczka,do dzisiejszego obiadu potrzebuję małego garnczka,False,0.9678074169849743
81,MK0,happiness,w lipcu wyjeżdżam z rodziną na wakacje nad morze,w lipcu wyjeżdżam z rodziną na wakacje nad morze,True,1.0
82,MK0,happiness,czerwiec kojarzy się z zakończeniem roku szkolnego,czerwiec kojarzy się z kończeniem roku szkolnego,False,0.9900966287467888
83,MK0,happiness,ten źrebak jest wychowany zgodnie z najlepszymi standardami,ten zrębak jest wychowany zgodnie z najlepszymi standardami,False,0.8364033442949917
84,MK0,happiness,kontrświadczenie za udzieloną pożyczkę było bardzo wysokie,kontrzeświadczenie za udzieloną pożyczkę było bardzo wysokie,False,0.98610750712946
85,MK0,happiness,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,w bankach można założyć konto osobiste oszczędnościowe lub kredytowe,True,0.9999993680049063
86,MK0,happiness,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,myślmy pozytywnie i skupmy się na dobrych rzeczach w naszym życiu,True,1.0
87,MK0,happiness,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,na targach rzemieślniczych można zobaczyć wiele unikatowych produktów,True,0.9999993098313702
88,MK0,happiness,jabłko jest bogatym źródłem witamin i składników odżywczych,jabłko jest bogatym źródłem witamin i składników odżywczych,True,1.0
89,MK0,happiness,dopełniacz jest jednym z przypadków gramatycznych w języku polskim,dopędzać jest jednym z przypadków gramatycznych w języku polskim,False,0.6212488107447426
9,MK0,happiness,piłka nożna to moja pasja,piłka nożna to moja pasja,True,1.0000000000000002
90,MK0,happiness,chorał gregoriański jest wykonywany podczas uroczystych nabożeństw,horał gregoriański jest wykonywany podczas uroczystych nabożeń,False,0.8257409103986068
1,MK0,neutral,lubię czytać przed snem,lubię czytać przed snem,True,0.9999994384338522
10,MK0,neutral,kupiłem nową szafę do sypialni,kupiłam nową szafę do sypialni,False,0.976953667324346
11,MK0,neutral,nie zachowuj się jak żigolak,nie zachowuj się jak grzygolak,False,0.8824767545529704
12,MK0,neutral,mój teść zawsze służy radą,mój teść zawsze służy radą,True,0.9999999999999998
13,MK0,neutral,interesuje mnie historia polski,interesuje mnie historia polski,True,0.999999358464491
14,MK0,neutral,ten miesiąc minął bardzo szybko,ten miesiąc minął bardzo szybko,True,0.9999992949612305
15,MK0,neutral,sporadycznie chodzę na siłownię,sporadycznie chodzą na siłownią,False,0.910350623698064
16,MK0,neutral,racja ten pomysł jest najlepszy,racja ten pomysł jest najlepszy,True,0.9999994574939278
17,MK0,neutral,chcę przeczytać ten artykuł jeszcze raz,chcę przeczytać ten artykuł jeszcze raz,True,0.9967596125164341
18,MK0,neutral,kwiecień to czwarty miesiąc w roku,kwiecień to czwarty miesiąc w roku,True,1.0000000000000002
19,MK0,neutral,w wolnym czasie lubię czytać książki,w wolnym czasie lubię czytać książki,True,0.9999994577475091
2,MK0,neutral,nie waśńmy się ze sobą,nie waśnijmy się ze sobą,False,0.9335682698242278
20,MK0,neutral,zima to czas jeżdżenia na sankach,zima to czas jeżdżenia na sankach,True,1.0
21,MK0,neutral,egipcjanie uważali ibisy za święte,egipcjanie uważali ibisy za święte,True,0.9999992268786116
22,MK0,neutral,piesek wszedł do rzeki żeby popływać,piesek wszedł do rzeki żeby popływać,True,1.0000000000000002
23,MK0,neutral,woda w basenie jest bardzo ciepła,woda w basenie jest bardzo ciepła,True,0.9999991362121206
24,MK0,neutral,miasto tętni życiem nawet w nocy,miasto tętni życiem nawet w nocy,True,0.9959869476880578
25,MK0,neutral,gorzka czekolada jest idealna na deser,gorzka czekolada jest idealna na deser,True,0.9999993181708208
26,MK0,neutral,ten dżin potrafi spełniać życzenia,ten gen potrafi spełniać życzenia,False,0.7744180904816717
27,MK0,neutral,w niedzielę szkoła jest zamknięta,w niedzielę szkoła jest zamknięta,True,1.0000000000000002
28,MK0,neutral,podczas medytacji można wejść w trans,podczas medytacji można wejść w trance,False,0.7953806061043615
29,MK0,neutral,w październiku zaczyna się jesień,w październiku zaczyna się jesień,True,1.0
3,MK0,neutral,chodźmy w tango,chodźmy w tango,True,1.0
30,MK0,neutral,każdy taniec ma swój własny rytm,każdy daniec ma swój własny rytm,False,0.9762275715662522
31,MK0,neutral,dokarmcie koty wychodząc z domu,dokarnijcie koty wychodząc z domu,False,0.8558434976985855
32,MK0,neutral,pamiętaj że nadzieja umiera ostatnia,pamiętaj że nadzieja umiera ostatnia,True,0.9999994656547823
33,MK0,neutral,po operacji nie mam żadnych blizn,po operacji nie mam żadnych blizn,True,0.9999993662758783
34,MK0,neutral,pan janek jest naszym nowym sąsiadem,pani janek jest naszym nowym sąsiadem,False,0.9342521494803147
35,MK0,neutral,aby upiec ciasto muszę kupić mączkę,aby upiec ciasto muszę kupić mączkę,True,1.0000000000000002
36,MK0,neutral,ten pomysł trąci brakiem realizmu,ten pomysł wtrąci brakiem realizmu,False,0.9516409953985298
37,MK0,neutral,relaksujące piosnki poprawiają nastrój,relaksujące piosenki poprawiają nastrój,False,0.9863814424979142
38,MK0,neutral,„ród smoka” to serial telewizyjny,rut smokato serial telewizyjny,False,0.7636954858808409
39,MK0,neutral,sziwa oznacza żałobę po zmarłym,siwa oznacza żałobę po zmarłym,False,0.8502753601659409
4,MK0,neutral,dzieci muszą dużo jeść,dzieci muszą dużo jeść,True,0.9999994063633626
40,MK0,neutral,w dzieciństwie uwielbiałem klechdy,a w dzieciństwie uwielbiałem klady,False,0.8275259741652655
41,MK0,neutral,w parku rośnie ogromne drzewo,w parku rośnie ogromne drzewo,True,0.9999994432465941
42,MK0,neutral,przyjaciel to ktoś kto zawsze jest po mojej stronie,przyjaciel to ktoś kto zawsze jest po mojej stronie,True,0.9999999999999998
43,MK0,neutral,niania odegrała w moim życiu ważną rolę,niena odegrała w moim życiu ważną rolę,False,0.815707074205575
44,MK0,neutral,tęsknota to uczucie które każdy z nas zna,tęsknoda to uczucie które każdy z nas zna,False,0.9408180255180398
45,MK0,neutral,postanowiłem wynająć samochód na wakacje,postanowiłem wynająć samochód na wakacje,True,0.9999993271358316
46,MK0,neutral,żołwica to dawne określenie na siostrę męża,żółwica to dawne określenie nasiostrę małża,False,0.7591514694982122
47,MK0,neutral,król był bardzo sprawiedliwym człowiekiem,król był bardzo sprawiedliwym człowiekiem,True,1.0
48,MK0,neutral,moja dziewczyna świętuje urodziny w sobotę,moja dziewczyna świętuje urodziny w sobotę,True,0.9999991216053887
49,MK0,neutral,niektórzy powiedzą że to państwo z kartonu,niektórzy powiedzą że to państwo z kartonu,True,0.9999999999999998
5,MK0,neutral,przestań go judzić,przestań go jeudić,False,0.8191444863839554
50,MK0,neutral,w muzeum można zobaczyć szkielet dinozaura,w muzeum można zobaczyć szkielet dinozaura,True,0.999999382858134
51,MK0,neutral,strzelec to znak zodiaku następujący po skorpionie,strzelec to znak z diaku następujący po skorpionie,False,0.9524561014244705
52,MK0,neutral,na złamaną kończynę często zakłada się gips,na złamaną kończynę często zakłada się gips,True,1.0000000000000002
53,MK0,neutral,kitel to strój który noszą lekarze,kittel to strój który noszą lekarze,False,0.9127938572539358
54,MK0,neutral,w grudniu często pada śnieg,w grudniu często pada śnieg,True,0.9999992768410598
55,MK0,neutral,chodzę do szkoły prawie codziennie,chodzę do szkoły prawie codziennie,True,0.9999992896402734
56,MK0,neutral,moje dziecko umie już mówić kilka słów,moje dziecko umie już mówić kilka słów,True,0.9999994869718941
57,MK0,neutral,jedz inaczej aby polepszyć swoje zdrowie,jedz inaczej aby polepszyć swoje zdrowie,True,0.9999992676617969
58,MK0,neutral,otrzymałem piękną pocztówkę z widokiem na góry,otrzymałem piękną pocztówkę z widokiem na górę,False,0.98909477991573
59,MK0,neutral,kupiłem nowy słownik języka hiszpańskiego,kupiłem nowy słownik języka hiszpańskiego,True,0.9999995308030284
6,MK0,neutral,dziunia nie jesteś moim szefem,dziunia nie jesteś moim szefem,True,0.9999993067438927
60,MK0,neutral,podczas wakacji udało mi się zobaczyć delfiny,podczas wakacji udało mi się zobaczyć delfinę,False,0.9583484508666252
61,MK0,neutral,zupa pomidorowa to moje ulubione danie,supa pomidorowa to moje ulubione danie,False,0.8769327584409029
62,MK0,neutral,twoje słowo ma dla mnie wielkie znaczenie,twoje słowo ma dla mnie wielkie znaczenie,True,0.9999994428382712
63,MK0,neutral,moja wizja na przyszłość jest jasna i wyraźna,moja wizja na przyszłość jest jasna i wyraźna,True,1.0
64,MK0,neutral,ucho wykrywa dźwięki o różnej częstotliwości,ucho wykrywa dźwięki o różnej częstotliwości,True,0.9999999999999999
65,MK0,neutral,podczas remontu odkryliśmy starodawny mur,podczas remontu odkryliśmy starodawny mur,True,1.0
66,MK0,neutral,rtęć jest jednym z pierwiastków chemicznych,rtęć jest jeden z pierwiastków chemicznych,False,0.9864346603725966
67,MK0,neutral,miłość jest jednym z najpiękniejszych uczuć,miłość jest jednym z najpiękniejszych uczuć,True,0.9999992674929971
